timestamp,episode,step,frame_id,sync_delay_ms,desync_detected,recovery_time_ms,frame_drops,buffer_size,lua_timestamp,python_timestamp,clock_drift_ms
2026-03-27T00:27:48.857779,1,0,26,15.887975692749023,False,0.0,0,1,1774589268857,1774589268857,0
2026-03-27T00:27:56.214363,2,0,27,1.951456069946289,False,0.0,0,1,1774589276214,1774589276214,0
2026-03-27T00:28:02.970059,3,0,27,2.055644989013672,False,0.0,0,1,1774589282970,1774589282970,0
2026-03-27T00:28:08.680590,4,0,27,2.331972122192383,False,0.0,0,1,1774589288680,1774589288680,0
2026-03-27T00:28:14.383796,5,0,27,1.4042854309082031,False,0.0,0,1,1774589294383,1774589294383,0
2026-03-27T00:28:21.098086,5,100,427,4.367589950561523,False,0.0,0,1,1774589301098,1774589301098,0
2026-03-27T00:28:28.310363,6,0,28,2.0258426666259766,False,0.0,0,1,1774589308310,1774589308310,0
2026-03-27T00:28:34.002913,7,0,26,3.331899642944336,False,0.0,0,1,1774589314002,1774589314002,0
2026-03-27T00:28:40.197332,8,0,28,5.099773406982422,False,0.0,0,1,1774589320197,1774589320197,0
2026-03-27T00:28:47.120072,9,0,28,5.011081695556641,False,0.0,0,1,1774589327120,1774589327120,0
2026-03-27T00:28:52.976645,10,0,27,3.7789344787597656,False,0.0,0,1,1774589332976,1774589332976,0
2026-03-27T00:28:58.764248,11,0,27,6.670475006103516,False,0.0,0,1,1774589338764,1774589338764,0
2026-03-27T00:29:04.534832,12,0,28,3.3409595489501953,False,0.0,0,1,1774589344534,1774589344534,0
2026-03-27T00:29:10.268906,13,0,27,5.51605224609375,False,0.0,0,1,1774589350268,1774589350268,0
2026-03-27T00:29:16.072128,14,0,28,2.784252166748047,False,0.0,0,1,1774589356072,1774589356072,0
2026-03-27T00:29:21.955220,15,0,27,2.1615028381347656,False,0.0,0,1,1774589361955,1774589361955,0
2026-03-27T00:29:28.495592,16,0,28,2.2749900817871094,False,0.0,0,1,1774589368495,1774589368495,0
2026-03-27T00:29:35.735529,17,0,28,5.7888031005859375,False,0.0,0,1,1774589375735,1774589375735,0
2026-03-27T00:29:42.391619,17,100,428,6.185054779052734,False,0.0,0,1,1774589382391,1774589382391,0
2026-03-27T00:29:46.169968,18,0,27,2.3522377014160156,False,0.0,0,1,1774589386169,1774589386169,0
2026-03-27T00:29:51.976193,19,0,27,6.607770919799805,False,0.0,0,1,1774589391976,1774589391976,0
