timestamp,episode,duration_seconds,total_steps,total_reward,mario_x_final,mario_x_max,level_completed,death_cause,lives_remaining,score,coins_collected,enemies_killed,powerups_collected,time_remaining,completion_percentage,average_reward_per_step,max_q_value,min_q_value,exploration_actions,exploitation_actions
2026-03-27T00:27:55.584931,1,6.594646215438843,394,-16.049999999999933,52,52,False,stuck_timeout,0,0,0,0,0,0,1.6414141414141417,-0.04073604060913689,0.0,0.0,393,0
2026-03-27T00:28:02.384465,2,6.079370498657227,363,-26.700000000000053,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.0735537190082646,0.0,0.0,362,0
2026-03-27T00:28:08.112163,3,5.02974009513855,302,-27.55000000000009,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.0912251655629142,0.0,0.0,301,0
2026-03-27T00:28:13.812295,4,5.035367488861084,302,-27.15000000000008,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.0899006622516559,0.0,0.0,301,0
2026-03-27T00:28:27.732728,5,12.86792778968811,769,372.6499999999976,435,435,False,stuck_timeout,0,0,0,0,0,0,13.731060606060606,0.4845903771131308,0.0,0.0,767,1
2026-03-27T00:28:33.448974,6,5.025844573974609,302,-26.75000000000001,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08857615894039739,0.0,0.0,301,0
2026-03-27T00:28:39.616782,7,5.425563812255859,325,-24.399999999999988,43,43,False,stuck_timeout,0,0,0,0,0,0,1.3573232323232325,-0.07507692307692304,0.0,0.0,323,1
2026-03-27T00:28:46.545659,8,6.181230545043945,368,-19.549999999999983,47,47,False,stuck_timeout,0,0,0,0,0,0,1.4835858585858586,-0.05312499999999996,0.0,0.0,366,1
2026-03-27T00:28:52.407785,9,5.123560428619385,302,-26.600000000000065,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08807947019867571,0.0,0.0,300,1
2026-03-27T00:28:58.181791,10,5.029639959335327,302,-26.85000000000006,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08890728476821211,0.0,0.0,300,1
2026-03-27T00:29:03.961389,11,5.03491997718811,302,-27.400000000000084,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.09072847682119232,0.0,0.0,300,1
2026-03-27T00:29:09.711854,12,5.03380012512207,302,-26.200000000000063,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08675496688741743,0.0,0.0,300,1
2026-03-27T00:29:15.490710,13,5.064021825790405,302,-27.300000000000065,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.0903973509933777,0.0,0.0,300,1
2026-03-27T00:29:21.398310,14,5.114762783050537,302,-26.50000000000006,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08774834437086113,0.0,0.0,299,2
2026-03-27T00:29:27.912906,15,5.748356342315674,343,-20.399999999999984,47,47,False,stuck_timeout,0,0,0,0,0,0,1.4835858585858586,-0.05947521865889208,0.0,0.0,340,2
2026-03-27T00:29:35.165314,16,6.405524015426636,380,-17.299999999999976,48,48,False,stuck_timeout,0,0,0,0,0,0,1.5151515151515151,-0.04552631578947362,0.0,0.0,376,3
2026-03-27T00:29:45.614480,17,9.570734977722168,570,6.8999999999998645,76,76,False,stuck_timeout,0,0,0,0,0,0,2.398989898989899,0.0121052631578945,0.0,0.0,565,4
2026-03-27T00:29:51.414055,18,5.0682384967803955,302,-26.55000000000007,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08791390728476844,0.0,0.0,299,2
2026-03-27T00:30:01.256727,19,9.010556697845459,539,-23.849999999999994,57,57,False,stuck_timeout,0,0,0,0,0,0,1.7992424242424243,-0.04424860853432281,0.0,0.0,533,5
2026-03-27T00:30:22.011900,20,19.577752828598022,1171,66.40000000000082,173,173,False,stuck_timeout,0,0,0,0,0,0,5.460858585858586,0.05670367207515014,0.0,0.0,1159,11
2026-03-27T00:30:47.562081,21,24.35768723487854,1461,374.04999999999666,457,457,False,stuck_timeout,0,0,0,0,0,0,14.42550505050505,0.2560232717316883,0.0,0.0,1445,15
2026-03-27T00:30:53.310864,22,5.019974708557129,302,-24.600000000000062,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08145695364238431,0.0,0.0,298,3
2026-03-27T00:31:01.432644,23,7.357183933258057,436,-4.650000000000011,60,60,False,stuck_timeout,0,0,0,0,0,0,1.893939393939394,-0.010665137614678924,0.0,0.0,431,4
2026-03-27T00:31:10.951091,24,8.661906480789185,515,81.35000000000085,148,148,False,stuck_timeout,0,0,0,0,0,0,4.671717171717172,0.15796116504854532,0.0,0.0,508,6
2026-03-27T00:31:16.703715,25,5.031120300292969,302,-25.750000000000096,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08526490066225198,0.0,0.0,298,3
2026-03-27T00:31:25.177988,26,7.645895957946777,455,-34.8500000000002,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.07659340659340703,0.0,0.0,449,5
2026-03-27T00:31:34.759508,27,8.707338809967041,518,38.99999999999973,105,105,False,stuck_timeout,0,0,0,0,0,0,3.3143939393939394,0.07528957528957476,0.0,0.0,511,6
2026-03-27T00:31:43.561775,28,7.902992010116577,469,81.00000000000045,149,149,False,stuck_timeout,0,0,0,0,0,0,4.703282828282828,0.17270788912580054,0.0,0.0,462,6
2026-03-27T00:32:01.598829,29,16.889723539352417,1016,90.65000000000086,184,184,False,stuck_timeout,0,0,0,0,0,0,5.808080808080808,0.08922244094488273,0.0,0.0,1001,14
2026-03-27T00:32:08.432969,30,6.06239652633667,362,-7.849999999999987,60,60,False,stuck_timeout,0,0,0,0,0,0,1.893939393939394,-0.02168508287292814,0.0,0.0,356,5
2026-03-27T00:32:14.780864,31,5.539839506149292,329,-25.550000000000054,42,42,False,stuck_timeout,0,0,0,0,0,0,1.3257575757575757,-0.07765957446808527,0.0,0.0,323,5
2026-03-27T00:32:20.518239,32,5.024582147598267,302,-26.10000000000004,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08642384105960278,0.0,0.0,297,4
2026-03-27T00:32:34.376651,33,12.928630352020264,773,-30.350000000000048,59,59,False,stuck_timeout,0,0,0,0,0,0,1.8623737373737372,-0.03926261319534288,0.0,0.0,760,12
2026-03-27T00:32:40.224649,34,5.137807130813599,302,-27.000000000000096,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08940397350993409,0.0,0.0,296,5
2026-03-27T00:33:00.814160,35,19.5305917263031,1171,201.20000000000275,280,280,False,stuck_timeout,0,0,0,0,0,0,8.83838383838384,0.17181895815542506,0.0,0.0,1150,20
2026-03-27T00:33:10.691310,36,9.043546199798584,540,20.799999999999393,97,97,False,stuck_timeout,0,0,0,0,0,0,3.061868686868687,0.0385185185185174,0.0,0.0,530,9
2026-03-27T00:33:16.496009,37,5.0999596118927,302,-24.300000000000075,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08046357615894065,0.0,0.0,296,5
2026-03-27T00:33:22.857095,38,5.603311777114868,334,-23.100000000000048,45,45,False,stuck_timeout,0,0,0,0,0,0,1.4204545454545454,-0.06916167664670674,0.0,0.0,327,6
2026-03-27T00:33:35.232654,39,11.48891806602478,686,106.55000000000086,170,170,False,stuck_timeout,0,0,0,0,0,0,5.366161616161616,0.15532069970845608,0.0,0.0,672,13
2026-03-27T00:33:42.973251,40,6.913060903549194,412,44.0999999999998,113,113,False,stuck_timeout,0,0,0,0,0,0,3.566919191919192,0.10703883495145583,0.0,0.0,403,8
2026-03-27T00:33:51.199918,41,7.429574728012085,444,-20.649999999999988,46,46,False,stuck_timeout,0,0,0,0,0,0,1.452020202020202,-0.046509009009008985,0.0,0.0,434,9
2026-03-27T00:34:11.270522,42,18.906914472579956,1132,187.05000000000234,266,266,False,stuck_timeout,0,0,0,0,0,0,8.396464646464647,0.16523851590106214,0.0,0.0,1108,23
2026-03-27T00:34:32.061163,43,19.683706283569336,1180,22.04999999999943,117,117,False,stuck_timeout,0,0,0,0,0,0,3.6931818181818183,0.018686440677965616,0.0,0.0,1154,25
2026-03-27T00:34:44.234273,44,11.335456132888794,677,-21.249999999999968,66,66,False,stuck_timeout,0,0,0,0,0,0,2.083333333333333,-0.031388478581979275,0.0,0.0,662,14
2026-03-27T00:34:58.520642,45,13.358006715774536,802,128.90000000000256,208,208,False,stuck_timeout,0,0,0,0,0,0,6.565656565656567,0.16072319201995333,0.0,0.0,784,17
2026-03-27T00:35:12.431072,46,12.970381259918213,781,283.2999999999967,350,350,False,stuck_timeout,0,0,0,0,0,0,11.047979797979798,0.36274007682457965,0.0,0.0,763,17
2026-03-27T00:35:28.337859,47,14.906291723251343,889,-4.799999999999981,81,81,False,stuck_timeout,0,0,0,0,0,0,2.556818181818182,-0.005399325084364433,0.0,0.0,868,20
2026-03-27T00:35:41.608405,48,12.25218152999878,731,168.50000000000185,249,249,False,stuck_timeout,0,0,0,0,0,0,7.859848484848484,0.2305061559507549,0.0,0.0,713,17
2026-03-27T00:35:49.169737,49,6.79655909538269,407,-10.499999999999947,53,53,False,stuck_timeout,0,0,0,0,0,0,1.672979797979798,-0.02579852579852567,0.0,0.0,397,9
2026-03-27T00:36:08.336834,50,18.062004804611206,1087,358.5499999999957,428,428,False,stuck_timeout,0,0,0,0,0,0,13.51010101010101,0.3298528058877605,0.0,0.0,1060,26
2026-03-27T00:36:18.507010,51,7.916806936264038,463,36.399999999999494,99,99,False,stuck_timeout,0,0,0,0,0,0,3.125,0.07861771058315226,10.158211708068848,10.158211708068848,451,11
2026-03-27T00:36:24.451789,52,5.092290163040161,302,-26.700000000000085,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08841059602649035,10.278501510620117,10.278501510620117,294,7
2026-03-27T00:36:36.637615,53,10.982810258865356,657,43.49999999999999,134,134,False,stuck_timeout,0,0,0,0,0,0,4.22979797979798,0.06621004566210044,9.609895706176758,9.609895706176758,640,16
2026-03-27T00:36:49.128551,54,11.363342523574829,681,-11.899999999999924,68,68,False,stuck_timeout,0,0,0,0,0,0,2.146464646464646,-0.017474302496328815,9.620745658874512,9.620745658874512,664,16
2026-03-27T00:37:11.398350,55,19.709589958190918,1182,354.6999999999996,434,434,False,stuck_timeout,0,0,0,0,0,0,13.69949494949495,0.30008460236886597,9.832517623901367,9.832517623901367,1152,29
2026-03-27T00:37:17.850298,56,5.565539121627808,334,-17.89999999999997,45,45,False,stuck_timeout,0,0,0,0,0,0,1.4204545454545454,-0.053592814371257395,9.75033950805664,9.75033950805664,325,8
2026-03-27T00:37:23.823531,57,5.0850348472595215,302,-24.950000000000074,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08261589403973535,10.159399032592773,10.159399032592773,294,7
2026-03-27T00:37:30.240264,58,5.5297136306762695,331,-17.79999999999994,51,51,False,stuck_timeout,0,0,0,0,0,0,1.6098484848484849,-0.05377643504531704,9.656261444091797,9.656261444091797,322,8
2026-03-27T00:37:38.668444,59,7.4186553955078125,441,-22.799999999999994,45,45,False,stuck_timeout,0,0,0,0,0,0,1.4204545454545454,-0.05170068027210883,9.70829963684082,9.70829963684082,429,11
2026-03-27T00:37:44.997377,60,5.0699403285980225,302,-28.000000000000117,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.09271523178807986,9.39689826965332,9.39689826965332,294,7
2026-03-27T00:38:12.774873,61,24.53374695777893,1470,220.9000000000026,314,314,False,stuck_timeout,0,0,0,0,0,0,9.91161616161616,0.15027210884353917,9.663005828857422,9.663005828857422,1431,38
2026-03-27T00:38:28.862373,62,13.901501178741455,830,139.550000000002,229,229,False,stuck_timeout,0,0,0,0,0,0,7.228535353535354,0.16813253012048435,9.77330207824707,9.77330207824707,807,22
2026-03-27T00:38:34.803194,63,5.11138916015625,302,-26.750000000000057,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08857615894039754,9.463384628295898,9.463384628295898,293,8
2026-03-27T00:38:45.941729,64,10.043769598007202,599,36.899999999999515,108,108,False,stuck_timeout,0,0,0,0,0,0,3.4090909090909087,0.06160267111853007,9.843498229980469,9.843498229980469,583,15
2026-03-27T00:39:01.672156,65,13.683418989181519,818,159.50000000000242,230,230,False,stuck_timeout,0,0,0,0,0,0,7.2601010101010095,0.19498777506112766,9.74355697631836,9.74355697631836,795,22
2026-03-27T00:39:09.230449,66,6.576083421707153,394,-18.09999999999997,47,47,False,stuck_timeout,0,0,0,0,0,0,1.4835858585858586,-0.04593908629441617,9.552237510681152,9.552237510681152,383,10
2026-03-27T00:39:15.769437,67,5.6013031005859375,336,-18.549999999999986,46,46,False,stuck_timeout,0,0,0,0,0,0,1.452020202020202,-0.05520833333333329,9.964742660522461,9.964742660522461,326,9
2026-03-27T00:39:25.712384,68,8.879473209381104,530,89.55000000000055,157,157,False,stuck_timeout,0,0,0,0,0,0,4.95580808080808,0.16896226415094442,9.801637649536133,9.801637649536133,515,14
2026-03-27T00:39:35.707472,69,8.889808416366577,534,-29.45000000000008,49,49,False,stuck_timeout,0,0,0,0,0,0,1.5467171717171717,-0.05514981273408255,9.60561752319336,9.60561752319336,519,14
2026-03-27T00:39:56.414680,70,18.214208841323853,1095,146.10000000000278,229,229,False,stuck_timeout,0,0,0,0,0,0,7.228535353535354,0.13342465753424912,9.85567855834961,9.85567855834961,1064,30
2026-03-27T00:40:18.934306,71,19.87694525718689,1194,238.30000000000038,323,323,False,stuck_timeout,0,0,0,0,0,0,10.195707070707071,0.19958123953098858,9.89346694946289,9.89346694946289,1160,33
2026-03-27T00:40:25.355640,72,5.42556095123291,324,-21.400000000000023,43,43,False,stuck_timeout,0,0,0,0,0,0,1.3573232323232325,-0.06604938271604946,9.947077751159668,9.947077751159668,314,9
2026-03-27T00:40:31.364649,73,5.122023344039917,302,-26.90000000000004,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08907284768211934,9.827077865600586,9.827077865600586,293,8
2026-03-27T00:40:41.317922,74,8.928969144821167,536,-6.450000000000037,66,66,False,stuck_timeout,0,0,0,0,0,0,2.083333333333333,-0.012033582089552308,9.523131370544434,9.523131370544434,520,15
2026-03-27T00:40:49.649845,75,7.408521413803101,442,-3.3500000000000605,65,65,False,stuck_timeout,0,0,0,0,0,0,2.051767676767677,-0.007579185520362128,9.967443466186523,9.967443466186523,429,12
2026-03-27T00:41:02.017042,76,11.238892078399658,673,3.549999999999909,84,84,False,stuck_timeout,0,0,0,0,0,0,2.6515151515151514,0.005274888558692286,9.855783462524414,9.855783462524414,654,18
2026-03-27T00:41:10.436452,77,7.432972192764282,442,-13.499999999999936,52,52,False,stuck_timeout,0,0,0,0,0,0,1.6414141414141417,-0.030542986425339223,10.145748138427734,10.145748138427734,429,12
2026-03-27T00:41:17.801912,78,6.400931119918823,381,-25.20000000000006,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.06614173228346472,9.717046737670898,9.717046737670898,370,10
2026-03-27T00:41:36.004450,79,15.758872032165527,946,155.95000000000203,229,229,False,stuck_timeout,0,0,0,0,0,0,7.228535353535354,0.16485200845666176,9.772014617919922,9.772014617919922,918,27
2026-03-27T00:41:42.327065,80,5.022978782653809,302,-24.000000000000068,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.07947019867549691,9.73126220703125,9.73126220703125,293,8
2026-03-27T00:42:05.723262,81,20.345685482025146,1221,274.84999999999735,339,339,False,stuck_timeout,0,0,0,0,0,0,10.700757575757576,0.22510237510237294,9.672821044921875,9.672821044921875,1184,36
